SchoolYear,ESD,CountyNumber,County,CountyDistrictNumber,District,BuildingNumber,School,SchoolTypeCode,GradeSpan,TotalEnrollment,NumberAmericanIndianorAlaskanNative,PercentAmericanIndianorAlaskanNative,NumberAsian,PercentAsian,NumberPacificIslander,PercentPacificIslander,NumberAsianPacificIslander,PercentAsianPacificIslander,NumberBlack,PercentBlack,NumberHispanic,PercentHispanic,NumberWhite,PercentWhite,NumberTwoOrMoreRaces,PercentTwoOrMoreRaces,NumberMales,PercentMales,NumberFemales,PercentFemales,NumberMigrant,PercentMigrant,NumberTransitionalBilingual,PercentTransitionalBilingual,NumberSpecialEducation,PercentSpecialEducation,NumberFreeorReducedPricedMeals,PercentFreeorReducedPricedMeals,NumberSection504,PercentSection504,NumberFosterCare,PercentFosterCare,StudentsPerClassroomTeacher,AvgYearsEducationalExperience,NumberTeachersWithAtLeastMasterDegree,PercentTeachersWithAtLeastMasterDegree
2017-18,Educational Service District 112,06,Clark,06119,Battle Ground School District,2910,Yacolt Primary,P,PK-4      ,792,0,0,2,0.25,0,0,2,0.25,1,0.13,18,2.27,752,94.95,19,2.4,424,53.54,368,46.46,0,0,10,1.26,120,15.17,280,35.40,6,0.76,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3633,Ardmore Elementary School,P,PK-5      ,420,1,0.24,146,34.76,1,0.24,147,35,23,5.48,105,25,117,27.86,27,6.43,211,50.24,209,49.76,0,0,164,40.69,48,11.91,176,43.67,9,2.23,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,5240,Bellevue Big Picture School,A,6-12      ,381,1,0.26,73,19.16,2,0.52,75,19.69,13,3.41,28,7.35,233,61.15,31,8.14,217,56.96,164,43.04,0,0,8,2.17,79,21.47,52,14.13,54,14.67,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,2701,Bellevue High School,P,9-12      ,1579,0,0,495,31.35,3,0.19,498,31.54,31,1.96,109,6.9,773,48.96,168,10.64,838,53.07,741,46.93,0,0,99,6.25,104,6.56,157,9.91,146,9.21,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3705,Bennett Elementary School,P,PK-5      ,435,0,0,152,34.94,0,0,152,34.94,13,2.99,23,5.29,209,48.05,38,8.74,218,50.11,217,49.89,0,0,87,19.59,53,11.94,37,8.33,16,3.6,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,5281,Central Educational Services,P,PK-13     ,91,0,0,10,10.99,0,0,10,10.99,6,6.59,17,18.68,48,52.75,10,10.99,55,60.44,36,39.56,0,0,5,4.72,99,93.4,14,13.21,0,0,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3742,Cherry Crest Elementary School,P,PK-5      ,650,0,0,371,57.08,0,0,371,57.08,5,0.77,21,3.23,213,32.77,40,6.15,339,52.15,311,47.85,0,0,70,10.9,28,4.36,13,2.02,16,2.49,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3338,Chinook Middle School,P,6-8       ,991,0,0,305,30.78,2,0.2,307,30.98,22,2.22,86,8.68,486,49.04,90,9.08,478,48.23,513,51.77,0,0,88,8.91,62,6.28,97,9.82,73,7.39,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,2847,Clyde Hill Elementary,P,PK-5      ,619,1,0.16,277,44.75,1,0.16,278,44.91,4,0.65,43,6.95,230,37.16,63,10.18,305,49.27,314,50.73,0,0,172,26.67,37,5.74,49,7.60,14,2.17,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3036,Eastgate Elementary School,P,PK-5      ,460,1,0.22,169,36.74,0,0,169,36.74,8,1.74,44,9.57,182,39.57,56,12.17,249,54.13,211,45.87,0,0,81,16.63,74,15.2,75,15.40,11,2.26,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,2846,Enatai Elementary School,P,PK-5      ,585,0,0,179,30.6,1,0.17,180,30.77,25,4.27,63,10.77,243,41.54,74,12.65,310,52.99,275,47.01,0,0,126,21.47,73,12.44,92,15.67,13,2.21,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,5325,Grad Alliance Program,R,10-12     ,13,0,0,2,15.38,0,0,2,15.38,1,7.69,3,23.08,7,53.85,0,0,8,61.54,5,38.46,0,0,1,3.57,3,10.71,1,3.57,5,17.86,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3166,Highland Middle School,P,6-8       ,490,0,0,84,17.14,5,1.02,89,18.16,29,5.92,146,29.8,187,38.16,39,7.96,260,53.06,230,46.94,1,0.21,84,17.39,79,16.36,214,44.31,34,7.04,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3588,Interlake Senior High School,P,9-12      ,1691,0,0,636,37.61,0,0,636,37.61,64,3.78,256,15.14,586,34.65,149,8.81,884,52.28,807,47.72,0,0,142,8.42,167,9.91,371,22.00,91,5.4,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3522,International School,A,6-12      ,578,2,0.35,251,43.43,0,0,251,43.43,3,0.52,17,2.94,243,42.04,62,10.73,281,48.62,297,51.38,0,0,11,1.96,29,5.18,35,6.25,43,7.68,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,5308,Jing Mei Elementary School,P,PK-5      ,369,0,0,240,65.04,0,0,240,65.04,4,1.08,10,2.71,40,10.84,75,20.33,181,49.05,188,50.95,0,0,119,32.34,11,2.99,14,3.80,5,1.36,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3225,Lake Hills Elementary,P,PK-5      ,502,0,0,113,22.51,1,0.2,114,22.71,18,3.59,210,41.83,122,24.3,38,7.57,256,51,246,49,1,0.2,222,45.4,51,10.43,269,55.01,13,2.66,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3436,Medina Elementary School,P,PK-5      ,498,0,0,273,54.82,0,0,273,54.82,1,0.2,16,3.21,171,34.34,37,7.43,260,52.21,238,47.79,0,0,66,12.6,29,5.53,8,1.53,20,3.82,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3437,Newport Heights Elementary,P,K-5       ,599,0,0,233,38.9,1,0.17,234,39.07,22,3.67,47,7.85,229,38.23,67,11.19,312,52.09,287,47.91,0,0,127,21.06,70,11.61,123,20.40,19,3.15,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3486,Newport Senior High School,P,9-12      ,1837,1,0.05,896,48.78,2,0.11,898,48.88,29,1.58,108,5.88,654,35.6,147,8,968,52.69,869,47.31,0,0,95,5.21,103,5.64,212,11.62,127,6.96,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3631,Odle Middle School,P,6-8       ,1059,0,0,581,54.86,1,0.09,582,54.96,20,1.89,123,11.61,242,22.85,92,8.69,560,52.88,499,47.12,2,0.19,84,7.92,60,5.66,212,20.00,56,5.28,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3168,Phantom Lake Elementary,P,PK-5      ,424,1,0.24,102,24.06,0,0,102,24.06,14,3.3,71,16.75,183,43.16,53,12.5,235,55.42,189,44.58,0,0,78,17.11,155,33.99,101,22.15,10,2.19,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3224,Puesta del Sol Elementary School,P,PK-5      ,567,0,0,74,13.05,1,0.18,75,13.23,9,1.59,125,22.05,280,49.38,78,13.76,289,50.97,278,49.03,0,0,26,4.6,32,5.66,35,6.19,22,3.89,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3282,Sammamish Senior High,P,9-12      ,1112,3,0.27,235,21.13,5,0.45,240,21.58,62,5.58,204,18.35,521,46.85,82,7.37,561,50.45,551,49.55,0,0,121,11.13,139,12.79,373,34.31,115,10.58,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3339,Sherwood Forest Elementary,P,PK-5      ,429,0,0,92,21.45,2,0.47,94,21.91,37,8.62,148,34.5,119,27.74,31,7.23,229,53.38,200,46.62,0,0,157,36.34,66,15.28,206,47.69,18,4.17,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3789,Somerset Elementary School,P,K-5       ,721,0,0,507,70.32,1,0.14,508,70.46,4,0.55,20,2.77,120,16.64,69,9.57,357,49.51,364,50.49,0,0,128,17.44,27,3.68,43,5.86,13,1.77,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3634,Spiritridge Elementary School,P,K-5       ,698,0,0,354,50.72,0,0,354,50.72,16,2.29,39,5.59,234,33.52,55,7.88,375,53.72,323,46.28,0,0,88,12.39,36,5.07,60,8.45,15,2.11,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3100,Stevenson Elementary,P,PK-5      ,547,0,0,304,55.58,4,0.73,308,56.31,14,2.56,178,32.54,31,5.67,16,2.93,289,52.83,258,47.17,2,0.37,332,62.17,37,6.93,244,45.69,2,0.37,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3435,Tillicum Middle School,P,6-8       ,686,0,0,143,20.85,0,0,143,20.85,16,2.33,90,13.12,364,53.06,73,10.64,343,50,343,50,0,0,30,4.35,63,9.14,86,12.48,43,6.24,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3283,Tyee Middle School,P,6-8       ,1010,0,0,571,56.53,2,0.2,573,56.73,22,2.18,54,5.35,263,26.04,98,9.7,544,53.86,466,46.14,0,0,66,6.48,61,5.99,103,10.11,57,5.59,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,3167,Woodridge Elementary,P,K-5       ,676,2,0.3,294,43.49,6,0.89,300,44.38,22,3.25,49,7.25,251,37.13,52,7.69,357,52.81,319,47.19,0,0,162,23.65,48,7.01,110,16.06,9,1.31,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,3200,Alderwood Elementary School,P,PK-5      ,364,4,1.1,20,5.49,0,0,20,5.49,8,2.2,111,30.49,202,55.49,19,5.22,203,55.77,161,44.23,14,3.41,87,21.22,161,39.27,262,63.90,7,1.71,13,3.17,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,5366,Bellingham Family Partnership Program,A,K-12      ,192,0,0,3,1.56,0,0,3,1.56,2,1.04,15,7.81,162,84.38,10,5.21,100,52.08,92,47.92,0,0,1,0.52,12,6.19,20,10.31,8,4.12,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,2553,Bellingham High School,P,9-12      ,1129,17,1.51,42,3.72,2,0.18,44,3.9,18,1.59,184,16.3,791,70.06,75,6.64,566,50.13,563,49.87,2,0.18,40,3.66,104,9.52,292,26.72,79,7.23,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,5340,Bellingham Re-Engagement Program,R,9-12      ,89,0,0,1,1.12,0,0,1,1.12,3,3.37,21,23.6,52,58.43,12,13.48,59,66.29,30,33.71,0,0,2,2.06,7,7.22,55,56.70,6,6.19,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,2431,Birchwood Elementary School,P,PK-5      ,337,1,0.3,13,3.86,4,1.19,17,5.04,2,0.59,140,41.54,150,44.51,27,8.01,178,52.82,159,47.18,2,0.59,93,27.35,61,17.94,217,63.82,14,4.12,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,2817,Carl Cozier Elementary School,P,PK-5      ,319,7,2.19,10,3.13,7,2.19,17,5.33,26,8.15,46,14.42,198,62.07,25,7.84,160,50.16,159,49.84,4,1.17,52,15.25,57,16.72,183,53.67,15,4.4,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,2365,Columbia Elementary School,P,PK-5      ,294,2,0.68,10,3.4,0,0,10,3.4,1,0.34,20,6.8,248,84.35,13,4.42,162,55.1,132,44.9,0,0,5,1.67,32,10.7,51,17.06,25,8.36,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,5239,Cordata Elementary School,P,PK-5      ,371,3,0.81,45,12.13,4,1.08,49,13.21,16,4.31,119,32.08,142,38.27,42,11.32,201,54.18,170,45.82,33,8.4,120,30.53,85,21.63,248,63.10,15,3.82,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,2066,Fairhaven Middle School,P,6-8       ,629,6,0.95,40,6.36,0,0,40,6.36,8,1.27,60,9.54,470,74.72,45,7.15,326,51.83,303,48.17,2,0.31,15,2.36,74,11.64,117,18.40,36,5.66,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,2262,Geneva Elementary School,P,PK-5      ,466,4,0.86,4,0.86,3,0.64,7,1.5,8,1.72,40,8.58,387,83.05,20,4.29,249,53.43,217,46.57,0,0,11,2.24,73,14.87,118,24.03,17,3.46,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,3134,Happy Valley Elementary School,P,PK-5      ,439,4,0.91,23,5.24,2,0.46,25,5.69,7,1.59,48,10.93,317,72.21,38,8.66,225,51.25,214,48.75,1,0.22,33,7.14,67,14.5,145,31.39,17,3.68,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,4442,Kulshan Middle School,P,6-8       ,589,7,1.19,21,3.57,4,0.68,25,4.24,16,2.72,100,16.98,401,68.08,40,6.79,311,52.8,278,47.2,3,0.52,28,4.83,91,15.69,221,38.10,50,8.62,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,2225,Lowell Elementary School ,P,PK-5      ,293,1,0.34,7,2.39,0,0,7,2.39,7,2.39,24,8.19,235,80.2,19,6.48,139,47.44,154,52.56,0,0,5,1.66,54,17.88,71,23.51,19,6.29,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,4571,Northern Heights Elementary Schl,P,PK-5      ,426,5,1.17,28,6.57,3,0.7,31,7.28,16,3.76,73,17.14,252,59.15,49,11.5,237,55.63,189,44.37,0,0,46,10.8,79,18.54,153,35.92,24,5.63,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,1647,Options High School,A,9-12      ,158,5,3.16,2,1.27,1,0.63,3,1.9,5,3.16,26,16.46,105,66.46,14,8.86,71,44.94,87,55.06,0,0,5,2.86,46,26.29,97,55.43,26,14.86,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,3202,Parkview Elementary School,P,PK-5      ,317,2,0.63,9,2.84,0,0,9,2.84,7,2.21,41,12.93,223,70.35,35,11.04,162,51.1,155,48.9,1,0.3,14,4.19,59,17.66,131,39.22,24,7.19,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,2067,Roosevelt Elementary School,P,PK-5      ,382,5,1.31,11,2.88,0,0,11,2.88,7,1.83,99,25.92,231,60.47,29,7.59,199,52.09,183,47.91,2,0.49,55,13.51,69,16.95,209,51.35,9,2.21,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,3576,Sehome High School,P,9-12      ,1188,7,0.59,70,5.89,4,0.34,74,6.23,25,2.1,108,9.09,895,75.34,79,6.65,630,53.03,558,46.97,4,0.35,39,3.39,134,11.64,238,20.68,112,9.73,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,3201,Shuksan Middle School,P,6-8       ,665,9,1.35,72,10.83,3,0.45,75,11.28,11,1.65,190,28.57,338,50.83,42,6.32,336,50.53,329,49.47,25,3.81,95,14.46,105,15.98,357,54.34,37,5.63,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,2175,Silver Beach Elementary School,P,PK-5      ,476,3,0.63,19,3.99,0,0,19,3.99,1,0.21,34,7.14,365,76.68,54,11.34,249,52.31,227,47.69,0,0,12,2.49,59,12.24,79,16.39,22,4.56,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,4515,Squalicum High School,P,9-12      ,1328,16,1.2,148,11.14,5,0.38,153,11.52,23,1.73,264,19.88,776,58.43,96,7.23,695,52.33,633,47.67,24,1.86,73,5.67,155,12.03,442,34.32,99,7.69,12,0.93,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,2387,Sunnyland Elementary School,P,PK-5      ,301,2,0.66,23,7.64,1,0.33,24,7.97,1,0.33,49,16.28,202,67.11,23,7.64,164,54.49,137,45.51,0,0,32,10.53,57,18.75,124,40.79,16,5.26,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,1799,Visions (Seamar Youth Center),5,6-12      ,22,1,4.55,2,9.09,0,0,2,9.09,2,9.09,3,13.64,10,45.45,4,18.18,0,0,22,100,1,3.85,1,3.85,4,15.38,0,0.00,0,0,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,5125,Wade King Elementary School,P,PK-5      ,411,0,0,23,5.6,0,0,23,5.6,6,1.46,35,8.52,312,75.91,35,8.52,204,49.64,207,50.36,0,0,17,4.1,68,16.39,79,19.04,29,6.99,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,2075,Whatcom Middle School,P,6-8       ,720,6,0.83,18,2.5,0,0,18,2.5,11,1.53,71,9.86,558,77.5,56,7.78,408,56.67,312,43.33,0,0,7,0.98,87,12.13,163,22.73,53,7.39,N<10,,,0,0,
2017-18,Educational Service District 101,01,Adams,01122,Benge School District,3142,Benge Elementary,5,K-6       ,12,0,0,0,0,0,0,0,0,0,0,0,0,12,100,0,0,7,58.33,5,41.67,0,0,0,0,1,7.14,2,14.29,0,0,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,5372,Acceleration Academy,R,9-12      ,193,6,3.11,2,1.04,4,2.07,6,3.11,27,13.99,34,17.62,102,52.85,18,9.33,99,51.3,94,48.7,0,0,4,1.82,26,11.82,91,41.36,9,4.09,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,5471,Bethel Elementary Learning Academy,P,K-5       ,25,0,0,0,0,0,0,0,0,2,8,5,20,16,64,2,8,13,52,12,48,0,0,4,14.81,3,11.11,6,22.22,0,0,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,2807,Bethel High School,P,9-12      ,1763,29,1.64,87,4.93,55,3.12,142,8.05,139,7.88,283,16.05,1053,59.73,117,6.64,940,53.32,823,46.68,0,0,36,2.12,235,13.81,694,40.78,18,1.06,13,0.76,,0,0,
2017-18,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,3250,Bethel Middle School,P,6-8       ,693,9,1.3,35,5.05,36,5.19,71,10.25,51,7.36,154,22.22,321,46.32,87,12.55,380,54.83,313,45.17,1,0.14,36,5.14,95,13.55,377,53.78,17,2.43,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,4296,Camas Prairie Elementary,P,K-5       ,658,6,0.91,35,5.32,40,6.08,75,11.4,69,10.49,96,14.59,315,47.87,97,14.74,356,54.1,302,45.9,0,0,40,5.94,58,8.62,357,53.05,19,2.82,N<10,,,0,0,
